step,d0_x,d0_y,d0_z,d0_gx,d0_gy,d0_gz,d1_x,d1_y,d1_z,d1_gx,d1_gy,d1_gz,d2_x,d2_y,d2_z,d2_gx,d2_gy,d2_gz,d3_x,d3_y,d3_z,d3_gx,d3_gy,d3_gz,d4_x,d4_y,d4_z,d4_gx,d4_gy,d4_gz,d5_x,d5_y,d5_z,d5_gx,d5_gy,d5_gz,d6_x,d6_y,d6_z,d6_gx,d6_gy,d6_gz,d7_x,d7_y,d7_z,d7_gx,d7_gy,d7_gz
316,0.2508,-0.0304,1.0313,0.2188,0.0541,1.0000,-0.2033,0.1110,1.0297,-0.2812,0.0541,1.0000,0.0172,-0.4547,1.0318,-0.0312,-0.3789,1.0000,0.0593,0.5195,1.0312,-0.0312,0.4871,1.0000,0.5604,-0.4155,1.0314,0.4688,-0.3789,1.0000,-0.5467,-0.4649,1.0334,-0.5312,-0.3789,1.0000,0.7621,-0.0267,1.0312,0.7188,0.0541,1.0000,-0.5243,0.4021,1.0321,-0.5312,0.4871,1.0000
317,0.2500,-0.0307,1.0312,0.2188,0.0541,1.0000,-0.2030,0.1104,1.0298,-0.2812,0.0541,1.0000,0.0166,-0.4551,1.0317,-0.0312,-0.3789,1.0000,0.0593,0.5187,1.0311,-0.0312,0.4871,1.0000,0.5599,-0.4162,1.0315,0.4688,-0.3789,1.0000,-0.5473,-0.4648,1.0334,-0.5312,-0.3789,1.0000,0.7615,-0.0270,1.0313,0.7188,0.0541,1.0000,-0.5246,0.4020,1.0323,-0.5312,0.4871,1.0000
318,0.2492,-0.0309,1.0312,0.2188,0.0541,1.0000,-0.2027,0.1097,1.0299,-0.2812,0.0541,1.0000,0.0161,-0.4554,1.0315,-0.0312,-0.3789,1.0000,0.0595,0.5179,1.0310,-0.0312,0.4871,1.0000,0.5594,-0.4170,1.0315,0.4688,-0.3789,1.0000,-0.5479,-0.4648,1.0335,-0.5312,-0.3789,1.0000,0.7609,-0.0273,1.0312,0.7188,0.0541,1.0000,-0.5248,0.4018,1.0324,-0.5312,0.4871,1.0000
319,0.2484,-0.0310,1.0313,0.2188,0.0541,1.0000,-0.2024,0.1091,1.0299,-0.2812,0.0541,1.0000,0.0156,-0.4556,1.0315,-0.0312,-0.3789,1.0000,0.0596,0.5170,1.0308,-0.0312,0.4871,1.0000,0.5589,-0.4177,1.0317,0.4688,-0.3789,1.0000,-0.5485,-0.4647,1.0337,-0.5312,-0.3789,1.0000,0.7603,-0.0276,1.0313,0.7188,0.0541,1.0000,-0.5251,0.4017,1.0324,-0.5312,0.4871,1.0000
320,0.2477,-0.0313,1.0314,0.2188,0.0541,1.0000,-0.2022,0.1085,1.0301,-0.2812,0.0541,1.0000,0.0151,-0.4559,1.0313,-0.0312,-0.3789,1.0000,0.0596,0.5162,1.0309,-0.0312,0.4871,1.0000,0.5584,-0.4184,1.0318,0.4688,-0.3789,1.0000,-0.5491,-0.4647,1.0335,-0.5312,-0.3789,1.0000,0.7597,-0.0278,1.0314,0.7188,0.0541,1.0000,-0.5254,0.4017,1.0326,-0.5312,0.4871,1.0000
321,0.2469,-0.0315,1.0314,0.2188,0.0541,1.0000,-0.2020,0.1079,1.0303,-0.2812,0.0541,1.0000,0.0145,-0.4562,1.0311,-0.0312,-0.3789,1.0000,0.0598,0.5153,1.0309,-0.0312,0.4871,1.0000,0.5580,-0.4191,1.0318,0.4688,-0.3789,1.0000,-0.5497,-0.4646,1.0334,-0.5312,-0.3789,1.0000,0.7590,-0.0281,1.0313,0.7188,0.0541,1.0000,-0.5256,0.4016,1.0326,-0.5312,0.4871,1.0000
322,0.2462,-0.0317,1.0315,0.2188,0.0541,1.0000,-0.2017,0.1073,1.0302,-0.2812,0.0541,1.0000,0.0140,-0.4564,1.0311,-0.0312,-0.3789,1.0000,0.0598,0.5145,1.0308,-0.0312,0.4871,1.0000,0.5575,-0.4198,1.0319,0.4688,-0.3789,1.0000,-0.5503,-0.4645,1.0334,-0.5312,-0.3789,1.0000,0.7584,-0.0284,1.0313,0.7188,0.0541,1.0000,-0.5258,0.4015,1.0325,-0.5312,0.4871,1.0000
323,0.2456,-0.0319,1.0317,0.2188,0.0541,1.0000,-0.2014,0.1067,1.0300,-0.2812,0.0541,1.0000,0.0134,-0.4567,1.0312,-0.0312,-0.3789,1.0000,0.0599,0.5136,1.0309,-0.0312,0.4871,1.0000,0.5571,-0.4204,1.0321,0.4688,-0.3789,1.0000,-0.5509,-0.4645,1.0332,-0.5312,-0.3789,1.0000,0.7577,-0.0286,1.0313,0.7188,0.0541,1.0000,-0.5261,0.4015,1.0325,-0.5312,0.4871,1.0000
324,0.2450,-0.0321,1.0317,0.2188,0.0541,1.0000,-0.2012,0.1060,1.0301,-0.2812,0.0541,1.0000,0.0128,-0.4570,1.0310,-0.0312,-0.3789,1.0000,0.0599,0.5128,1.0310,-0.0312,0.4871,1.0000,0.5567,-0.4211,1.0322,0.4688,-0.3789,1.0000,-0.5516,-0.4644,1.0330,-0.5312,-0.3789,1.0000,0.7571,-0.0289,1.0311,0.7188,0.0541,1.0000,-0.5264,0.4015,1.0325,-0.5312,0.4871,1.0000
325,0.2443,-0.0323,1.0319,0.2188,0.0541,1.0000,-0.2010,0.1053,1.0300,-0.2812,0.0541,1.0000,0.0123,-0.4572,1.0310,-0.0312,-0.3789,1.0000,0.0600,0.5120,1.0309,-0.0312,0.4871,1.0000,0.5563,-0.4218,1.0323,0.4688,-0.3789,1.0000,-0.5521,-0.4643,1.0330,-0.5312,-0.3789,1.0000,0.7564,-0.0292,1.0309,0.7188,0.0541,1.0000,-0.5267,0.4014,1.0323,-0.5312,0.4871,1.0000
326,0.2438,-0.0324,1.0321,0.2188,0.0541,1.0000,-0.2007,0.1047,1.0298,-0.2812,0.0541,1.0000,0.0117,-0.4575,1.0311,-0.0312,-0.3789,1.0000,0.0601,0.5112,1.0309,-0.0312,0.4871,1.0000,0.5559,-0.4224,1.0324,0.4688,-0.3789,1.0000,-0.5528,-0.4642,1.0331,-0.5312,-0.3789,1.0000,0.7556,-0.0293,1.0309,0.7188,0.0541,1.0000,-0.5270,0.4014,1.0322,-0.5312,0.4871,1.0000
327,0.2432,-0.0327,1.0320,0.2188,0.0541,1.0000,-0.2006,0.1040,1.0299,-0.2812,0.0541,1.0000,0.0111,-0.4578,1.0310,-0.0312,-0.3789,1.0000,0.0601,0.5104,1.0311,-0.0312,0.4871,1.0000,0.5556,-0.4231,1.0324,0.4688,-0.3789,1.0000,-0.5534,-0.4641,1.0330,-0.5312,-0.3789,1.0000,0.7549,-0.0295,1.0308,0.7188,0.0541,1.0000,-0.5274,0.4014,1.0321,-0.5312,0.4871,1.0000
328,0.2426,-0.0328,1.0320,0.2188,0.0541,1.0000,-0.2004,0.1033,1.0300,-0.2812,0.0541,1.0000,0.0105,-0.4581,1.0310,-0.0312,-0.3789,1.0000,0.0602,0.5096,1.0311,-0.0312,0.4871,1.0000,0.5553,-0.4238,1.0324,0.4688,-0.3789,1.0000,-0.5540,-0.4640,1.0330,-0.5312,-0.3789,1.0000,0.7542,-0.0298,1.0306,0.7188,0.0541,1.0000,-0.5277,0.4013,1.0319,-0.5312,0.4871,1.0000
329,0.2421,-0.0330,1.0321,0.2188,0.0541,1.0000,-0.2002,0.1026,1.0298,-0.2812,0.0541,1.0000,0.0100,-0.4583,1.0311,-0.0312,-0.3789,1.0000,0.0603,0.5088,1.0310,-0.0312,0.4871,1.0000,0.5549,-0.4244,1.0325,0.4688,-0.3789,1.0000,-0.5546,-0.4639,1.0331,-0.5312,-0.3789,1.0000,0.7534,-0.0299,1.0305,0.7188,0.0541,1.0000,-0.5282,0.4013,1.0318,-0.5312,0.4871,1.0000
330,0.2416,-0.0332,1.0320,0.2188,0.0541,1.0000,-0.2000,0.1019,1.0298,-0.2812,0.0541,1.0000,0.0094,-0.4586,1.0311,-0.0312,-0.3789,1.0000,0.0604,0.5081,1.0311,-0.0312,0.4871,1.0000,0.5545,-0.4251,1.0325,0.4688,-0.3789,1.0000,-0.5552,-0.4638,1.0330,-0.5312,-0.3789,1.0000,0.7527,-0.0300,1.0304,0.7188,0.0541,1.0000,-0.5286,0.4012,1.0317,-0.5312,0.4871,1.0000
331,0.2409,-0.0334,1.0319,0.2188,0.0541,1.0000,-0.1998,0.1012,1.0299,-0.2812,0.0541,1.0000,0.0089,-0.4589,1.0311,-0.0312,-0.3789,1.0000,0.0605,0.5074,1.0312,-0.0312,0.4871,1.0000,0.5542,-0.4257,1.0324,0.4688,-0.3789,1.0000,-0.5558,-0.4638,1.0329,-0.5312,-0.3789,1.0000,0.7519,-0.0302,1.0302,0.7188,0.0541,1.0000,-0.5290,0.4011,1.0316,-0.5312,0.4871,1.0000
332,0.2404,-0.0335,1.0319,0.2188,0.0541,1.0000,-0.1996,0.1004,1.0298,-0.2812,0.0541,1.0000,0.0084,-0.4591,1.0312,-0.0312,-0.3789,1.0000,0.0605,0.5066,1.0311,-0.0312,0.4871,1.0000,0.5537,-0.4263,1.0324,0.4688,-0.3789,1.0000,-0.5563,-0.4637,1.0331,-0.5312,-0.3789,1.0000,0.7511,-0.0302,1.0302,0.7188,0.0541,1.0000,-0.5295,0.4011,1.0314,-0.5312,0.4871,1.0000
333,0.2398,-0.0337,1.0319,0.2188,0.0541,1.0000,-0.1993,0.0998,1.0297,-0.2812,0.0541,1.0000,0.0079,-0.4593,1.0313,-0.0312,-0.3789,1.0000,0.0606,0.5058,1.0312,-0.0312,0.4871,1.0000,0.5533,-0.4268,1.0323,0.4688,-0.3789,1.0000,-0.5569,-0.4636,1.0331,-0.5312,-0.3789,1.0000,0.7503,-0.0303,1.0302,0.7188,0.0541,1.0000,-0.5300,0.4010,1.0315,-0.5312,0.4871,1.0000
334,0.2392,-0.0338,1.0317,0.2188,0.0541,1.0000,-0.1992,0.0991,1.0298,-0.2812,0.0541,1.0000,0.0074,-0.4596,1.0312,-0.0312,-0.3789,1.0000,0.0606,0.5051,1.0313,-0.0312,0.4871,1.0000,0.5529,-0.4274,1.0322,0.4688,-0.3789,1.0000,-0.5575,-0.4636,1.0330,-0.5312,-0.3789,1.0000,0.7495,-0.0305,1.0300,0.7188,0.0541,1.0000,-0.5304,0.4010,1.0315,-0.5312,0.4871,1.0000
335,0.2386,-0.0339,1.0317,0.2188,0.0541,1.0000,-0.1990,0.0984,1.0299,-0.2812,0.0541,1.0000,0.0070,-0.4598,1.0314,-0.0312,-0.3789,1.0000,0.0607,0.5043,1.0311,-0.0312,0.4871,1.0000,0.5523,-0.4280,1.0321,0.4688,-0.3789,1.0000,-0.5580,-0.4635,1.0332,-0.5312,-0.3789,1.0000,0.7487,-0.0305,1.0300,0.7188,0.0541,1.0000,-0.5309,0.4009,1.0314,-0.5312,0.4871,1.0000
336,0.2380,-0.0341,1.0318,0.2188,0.0541,1.0000,-0.1988,0.0977,1.0298,-0.2812,0.0541,1.0000,0.0065,-0.4600,1.0315,-0.0312,-0.3789,1.0000,0.0607,0.5035,1.0310,-0.0312,0.4871,1.0000,0.5519,-0.4285,1.0320,0.4688,-0.3789,1.0000,-0.5585,-0.4634,1.0332,-0.5312,-0.3789,1.0000,0.7479,-0.0306,1.0300,0.7188,0.0541,1.0000,-0.5314,0.4009,1.0314,-0.5312,0.4871,1.0000
337,0.2373,-0.0342,1.0317,0.2188,0.0541,1.0000,-0.1986,0.0971,1.0300,-0.2812,0.0541,1.0000,0.0061,-0.4603,1.0315,-0.0312,-0.3789,1.0000,0.0607,0.5027,1.0310,-0.0312,0.4871,1.0000,0.5513,-0.4292,1.0318,0.4688,-0.3789,1.0000,-0.5590,-0.4634,1.0331,-0.5312,-0.3789,1.0000,0.7471,-0.0308,1.0300,0.7188,0.0541,1.0000,-0.5318,0.4008,1.0315,-0.5312,0.4871,1.0000
338,0.2367,-0.0343,1.0316,0.2188,0.0541,1.0000,-0.1985,0.0965,1.0302,-0.2812,0.0541,1.0000,0.0056,-0.4605,1.0316,-0.0312,-0.3789,1.0000,0.0607,0.5019,1.0309,-0.0312,0.4871,1.0000,0.5507,-0.4297,1.0316,0.4688,-0.3789,1.0000,-0.5595,-0.4633,1.0331,-0.5312,-0.3789,1.0000,0.7463,-0.0309,1.0301,0.7188,0.0541,1.0000,-0.5323,0.4007,1.0315,-0.5312,0.4871,1.0000
339,0.2361,-0.0344,1.0316,0.2188,0.0541,1.0000,-0.1982,0.0959,1.0302,-0.2812,0.0541,1.0000,0.0051,-0.4607,1.0316,-0.0312,-0.3789,1.0000,0.0608,0.5011,1.0307,-0.0312,0.4871,1.0000,0.5501,-0.4303,1.0314,0.4688,-0.3789,1.0000,-0.5600,-0.4631,1.0332,-0.5312,-0.3789,1.0000,0.7456,-0.0311,1.0302,0.7188,0.0541,1.0000,-0.5327,0.4006,1.0314,-0.5312,0.4871,1.0000
340,0.2355,-0.0345,1.0315,0.2188,0.0541,1.0000,-0.1980,0.0953,1.0304,-0.2812,0.0541,1.0000,0.0047,-0.4610,1.0315,-0.0312,-0.3789,1.0000,0.0608,0.5003,1.0308,-0.0312,0.4871,1.0000,0.5495,-0.4309,1.0312,0.4688,-0.3789,1.0000,-0.5606,-0.4631,1.0331,-0.5312,-0.3789,1.0000,0.7449,-0.0313,1.0303,0.7188,0.0541,1.0000,-0.5331,0.4006,1.0315,-0.5312,0.4871,1.0000
341,0.2348,-0.0346,1.0314,0.2188,0.0541,1.0000,-0.1979,0.0947,1.0306,-0.2812,0.0541,1.0000,0.0042,-0.4612,1.0314,-0.0312,-0.3789,1.0000,0.0608,0.4996,1.0310,-0.0312,0.4871,1.0000,0.5488,-0.4316,1.0310,0.4688,-0.3789,1.0000,-0.5611,-0.4629,1.0330,-0.5312,-0.3789,1.0000,0.7442,-0.0314,1.0304,0.7188,0.0541,1.0000,-0.5335,0.4004,1.0316,-0.5312,0.4871,1.0000
342,0.2343,-0.0347,1.0315,0.2188,0.0541,1.0000,-0.1976,0.0942,1.0306,-0.2812,0.0541,1.0000,0.0036,-0.4614,1.0314,-0.0312,-0.3789,1.0000,0.0608,0.4987,1.0310,-0.0312,0.4871,1.0000,0.5482,-0.4322,1.0309,0.4688,-0.3789,1.0000,-0.5617,-0.4627,1.0330,-0.5312,-0.3789,1.0000,0.7435,-0.0316,1.0306,0.7188,0.0541,1.0000,-0.5339,0.4003,1.0315,-0.5312,0.4871,1.0000
343,0.2337,-0.0348,1.0317,0.2188,0.0541,1.0000,-0.1973,0.0937,1.0307,-0.2812,0.0541,1.0000,0.0031,-0.4616,1.0313,-0.0312,-0.3789,1.0000,0.0608,0.4980,1.0311,-0.0312,0.4871,1.0000,0.5476,-0.4328,1.0308,0.4688,-0.3789,1.0000,-0.5622,-0.4626,1.0328,-0.5312,-0.3789,1.0000,0.7429,-0.0318,1.0307,0.7188,0.0541,1.0000,-0.5343,0.4003,1.0316,-0.5312,0.4871,1.0000
344,0.2331,-0.0349,1.0317,0.2188,0.0541,1.0000,-0.1971,0.0931,1.0309,-0.2812,0.0541,1.0000,0.0026,-0.4619,1.0311,-0.0312,-0.3789,1.0000,0.0608,0.4973,1.0313,-0.0312,0.4871,1.0000,0.5469,-0.4335,1.0307,0.4688,-0.3789,1.0000,-0.5628,-0.4625,1.0325,-0.5312,-0.3789,1.0000,0.7423,-0.0319,1.0308,0.7188,0.0541,1.0000,-0.5346,0.4002,1.0317,-0.5312,0.4871,1.0000
345,0.2325,-0.0350,1.0317,0.2188,0.0541,1.0000,-0.1968,0.0927,1.0309,-0.2812,0.0541,1.0000,0.0020,-0.4620,1.0310,-0.0312,-0.3789,1.0000,0.0609,0.4965,1.0313,-0.0312,0.4871,1.0000,0.5462,-0.4341,1.0308,0.4688,-0.3789,1.0000,-0.5634,-0.4622,1.0324,-0.5312,-0.3789,1.0000,0.7417,-0.0321,1.0310,0.7188,0.0541,1.0000,-0.5351,0.4001,1.0316,-0.5312,0.4871,1.0000
346,0.2320,-0.0351,1.0318,0.2188,0.0541,1.0000,-0.1966,0.0921,1.0309,-0.2812,0.0541,1.0000,0.0014,-0.4621,1.0309,-0.0312,-0.3789,1.0000,0.0609,0.4958,1.0312,-0.0312,0.4871,1.0000,0.5456,-0.4347,1.0309,0.4688,-0.3789,1.0000,-0.5639,-0.4620,1.0323,-0.5312,-0.3789,1.0000,0.7412,-0.0322,1.0312,0.7188,0.0541,1.0000,-0.5355,0.4001,1.0315,-0.5312,0.4871,1.0000
347,0.2313,-0.0352,1.0317,0.2188,0.0541,1.0000,-0.1964,0.0916,1.0310,-0.2812,0.0541,1.0000,0.0008,-0.4623,1.0307,-0.0312,-0.3789,1.0000,0.0609,0.4951,1.0314,-0.0312,0.4871,1.0000,0.5449,-0.4354,1.0308,0.4688,-0.3789,1.0000,-0.5645,-0.4617,1.0321,-0.5312,-0.3789,1.0000,0.7407,-0.0324,1.0312,0.7188,0.0541,1.0000,-0.5358,0.4000,1.0316,-0.5312,0.4871,1.0000
348,0.2307,-0.0353,1.0315,0.2188,0.0541,1.0000,-0.1962,0.0912,1.0311,-0.2812,0.0541,1.0000,0.0001,-0.4624,1.0306,-0.0312,-0.3789,1.0000,0.0609,0.4944,1.0314,-0.0312,0.4871,1.0000,0.5442,-0.4359,1.0309,0.4688,-0.3789,1.0000,-0.5651,-0.4614,1.0320,-0.5312,-0.3789,1.0000,0.7401,-0.0325,1.0313,0.7188,0.0541,1.0000,-0.5363,0.3999,1.0314,-0.5312,0.4871,1.0000
349,0.2301,-0.0353,1.0315,0.2188,0.0541,1.0000,-0.1959,0.0907,1.0311,-0.2812,0.0541,1.0000,-0.0005,-0.4625,1.0305,-0.0312,-0.3789,1.0000,0.0610,0.4937,1.0312,-0.0312,0.4871,1.0000,0.5436,-0.4365,1.0310,0.4688,-0.3789,1.0000,-0.5656,-0.4611,1.0320,-0.5312,-0.3789,1.0000,0.7397,-0.0326,1.0315,0.7188,0.0541,1.0000,-0.5368,0.3999,1.0311,-0.5312,0.4871,1.0000
350,0.2295,-0.0353,1.0314,0.2188,0.0541,1.0000,-0.1958,0.0901,1.0311,-0.2812,0.0541,1.0000,-0.0011,-0.4627,1.0303,-0.0312,-0.3789,1.0000,0.0609,0.4930,1.0313,-0.0312,0.4871,1.0000,0.5430,-0.4371,1.0310,0.4688,-0.3789,1.0000,-0.5662,-0.4608,1.0317,-0.5312,-0.3789,1.0000,0.7392,-0.0327,1.0314,0.7188,0.0541,1.0000,-0.5372,0.3998,1.0312,-0.5312,0.4871,1.0000
351,0.2288,-0.0354,1.0313,0.2188,0.0541,1.0000,-0.1956,0.0896,1.0311,-0.2812,0.0541,1.0000,-0.0018,-0.4628,1.0302,-0.0312,-0.3789,1.0000,0.0608,0.4923,1.0314,-0.0312,0.4871,1.0000,0.5424,-0.4377,1.0309,0.4688,-0.3789,1.0000,-0.5669,-0.4604,1.0316,-0.5312,-0.3789,1.0000,0.7387,-0.0328,1.0314,0.7188,0.0541,1.0000,-0.5376,0.3998,1.0313,-0.5312,0.4871,1.0000
352,0.2282,-0.0355,1.0313,0.2188,0.0541,1.0000,-0.1954,0.0891,1.0309,-0.2812,0.0541,1.0000,-0.0025,-0.4629,1.0301,-0.0312,-0.3789,1.0000,0.0608,0.4915,1.0312,-0.0312,0.4871,1.0000,0.5419,-0.4382,1.0311,0.4688,-0.3789,1.0000,-0.5674,-0.4601,1.0315,-0.5312,-0.3789,1.0000,0.7382,-0.0329,1.0314,0.7188,0.0541,1.0000,-0.5381,0.3997,1.0312,-0.5312,0.4871,1.0000
353,0.2275,-0.0354,1.0314,0.2188,0.0541,1.0000,-0.1953,0.0885,1.0308,-0.2812,0.0541,1.0000,-0.0032,-0.4631,1.0300,-0.0312,-0.3789,1.0000,0.0608,0.4908,1.0312,-0.0312,0.4871,1.0000,0.5414,-0.4388,1.0311,0.4688,-0.3789,1.0000,-0.5681,-0.4598,1.0314,-0.5312,-0.3789,1.0000,0.7377,-0.0331,1.0312,0.7188,0.0541,1.0000,-0.5385,0.3997,1.0313,-0.5312,0.4871,1.0000
354,0.2268,-0.0355,1.0312,0.2188,0.0541,1.0000,-0.1951,0.0879,1.0307,-0.2812,0.0541,1.0000,-0.0039,-0.4632,1.0300,-0.0312,-0.3789,1.0000,0.0606,0.4901,1.0312,-0.0312,0.4871,1.0000,0.5408,-0.4394,1.0311,0.4688,-0.3789,1.0000,-0.5687,-0.4595,1.0313,-0.5312,-0.3789,1.0000,0.7371,-0.0332,1.0311,0.7188,0.0541,1.0000,-0.5389,0.3997,1.0315,-0.5312,0.4871,1.0000
355,0.2261,-0.0356,1.0311,0.2188,0.0541,1.0000,-0.1949,0.0873,1.0306,-0.2812,0.0541,1.0000,-0.0046,-0.4634,1.0300,-0.0312,-0.3789,1.0000,0.0606,0.4893,1.0310,-0.0312,0.4871,1.0000,0.5403,-0.4399,1.0312,0.4688,-0.3789,1.0000,-0.5693,-0.4591,1.0314,-0.5312,-0.3789,1.0000,0.7366,-0.0333,1.0311,0.7188,0.0541,1.0000,-0.5394,0.3996,1.0314,-0.5312,0.4871,1.0000
356,0.2254,-0.0355,1.0312,0.2188,0.0541,1.0000,-0.1948,0.0866,1.0304,-0.2812,0.0541,1.0000,-0.0053,-0.4636,1.0300,-0.0312,-0.3789,1.0000,0.0605,0.4885,1.0309,-0.0312,0.4871,1.0000,0.5398,-0.4404,1.0314,0.4688,-0.3789,1.0000,-0.5699,-0.4589,1.0314,-0.5312,-0.3789,1.0000,0.7360,-0.0335,1.0310,0.7188,0.0541,1.0000,-0.5398,0.3996,1.0314,-0.5312,0.4871,1.0000
357,0.2247,-0.0356,1.0310,0.2188,0.0541,1.0000,-0.1946,0.0859,1.0302,-0.2812,0.0541,1.0000,-0.0060,-0.4638,1.0300,-0.0312,-0.3789,1.0000,0.0604,0.4877,1.0309,-0.0312,0.4871,1.0000,0.5392,-0.4409,1.0313,0.4688,-0.3789,1.0000,-0.5705,-0.4586,1.0314,-0.5312,-0.3789,1.0000,0.7354,-0.0336,1.0309,0.7188,0.0541,1.0000,-0.5401,0.3996,1.0315,-0.5312,0.4871,1.0000
358,0.2240,-0.0356,1.0309,0.2188,0.0541,1.0000,-0.1944,0.0852,1.0301,-0.2812,0.0541,1.0000,-0.0066,-0.4639,1.0301,-0.0312,-0.3789,1.0000,0.0603,0.4869,1.0308,-0.0312,0.4871,1.0000,0.5387,-0.4414,1.0313,0.4688,-0.3789,1.0000,-0.5710,-0.4583,1.0315,-0.5312,-0.3789,1.0000,0.7348,-0.0337,1.0309,0.7188,0.0541,1.0000,-0.5406,0.3996,1.0314,-0.5312,0.4871,1.0000
359,0.2233,-0.0355,1.0309,0.2188,0.0541,1.0000,-0.1942,0.0844,1.0299,-0.2812,0.0541,1.0000,-0.0072,-0.4641,1.0303,-0.0312,-0.3789,1.0000,0.0602,0.4861,1.0306,-0.0312,0.4871,1.0000,0.5382,-0.4419,1.0313,0.4688,-0.3789,1.0000,-0.5716,-0.4581,1.0317,-0.5312,-0.3789,1.0000,0.7342,-0.0338,1.0309,0.7188,0.0541,1.0000,-0.5410,0.3995,1.0313,-0.5312,0.4871,1.0000
360,0.2226,-0.0355,1.0310,0.2188,0.0541,1.0000,-0.1941,0.0837,1.0299,-0.2812,0.0541,1.0000,-0.0078,-0.4643,1.0303,-0.0312,-0.3789,1.0000,0.0600,0.4853,1.0306,-0.0312,0.4871,1.0000,0.5376,-0.4425,1.0311,0.4688,-0.3789,1.0000,-0.5721,-0.4578,1.0317,-0.5312,-0.3789,1.0000,0.7336,-0.0339,1.0308,0.7188,0.0541,1.0000,-0.5414,0.3996,1.0313,-0.5312,0.4871,1.0000
361,0.2219,-0.0355,1.0309,0.2188,0.0541,1.0000,-0.1938,0.0829,1.0299,-0.2812,0.0541,1.0000,-0.0084,-0.4644,1.0304,-0.0312,-0.3789,1.0000,0.0598,0.4846,1.0306,-0.0312,0.4871,1.0000,0.5371,-0.4430,1.0309,0.4688,-0.3789,1.0000,-0.5726,-0.4575,1.0319,-0.5312,-0.3789,1.0000,0.7329,-0.0339,1.0308,0.7188,0.0541,1.0000,-0.5418,0.3997,1.0312,-0.5312,0.4871,1.0000
362,0.2213,-0.0355,1.0311,0.2188,0.0541,1.0000,-0.1937,0.0821,1.0298,-0.2812,0.0541,1.0000,-0.0089,-0.4646,1.0306,-0.0312,-0.3789,1.0000,0.0597,0.4838,1.0305,-0.0312,0.4871,1.0000,0.5365,-0.4435,1.0310,0.4688,-0.3789,1.0000,-0.5730,-0.4573,1.0320,-0.5312,-0.3789,1.0000,0.7324,-0.0340,1.0308,0.7188,0.0541,1.0000,-0.5423,0.3997,1.0310,-0.5312,0.4871,1.0000
363,0.2207,-0.0355,1.0313,0.2188,0.0541,1.0000,-0.1935,0.0813,1.0299,-0.2812,0.0541,1.0000,-0.0094,-0.4647,1.0307,-0.0312,-0.3789,1.0000,0.0595,0.4831,1.0306,-0.0312,0.4871,1.0000,0.5359,-0.4440,1.0311,0.4688,-0.3789,1.0000,-0.5734,-0.4571,1.0321,-0.5312,-0.3789,1.0000,0.7317,-0.0342,1.0308,0.7188,0.0541,1.0000,-0.5427,0.3997,1.0310,-0.5312,0.4871,1.0000
364,0.2201,-0.0355,1.0313,0.2188,0.0541,1.0000,-0.1933,0.0806,1.0300,-0.2812,0.0541,1.0000,-0.0099,-0.4649,1.0307,-0.0312,-0.3789,1.0000,0.0593,0.4823,1.0307,-0.0312,0.4871,1.0000,0.5353,-0.4445,1.0310,0.4688,-0.3789,1.0000,-0.5738,-0.4569,1.0321,-0.5312,-0.3789,1.0000,0.7311,-0.0342,1.0307,0.7188,0.0541,1.0000,-0.5431,0.3999,1.0311,-0.5312,0.4871,1.0000
365,0.2195,-0.0355,1.0314,0.2188,0.0541,1.0000,-0.1931,0.0799,1.0300,-0.2812,0.0541,1.0000,-0.0104,-0.4650,1.0309,-0.0312,-0.3789,1.0000,0.0592,0.4816,1.0307,-0.0312,0.4871,1.0000,0.5348,-0.4450,1.0311,0.4688,-0.3789,1.0000,-0.5742,-0.4567,1.0323,-0.5312,-0.3789,1.0000,0.7305,-0.0343,1.0308,0.7188,0.0541,1.0000,-0.5436,0.3999,1.0309,-0.5312,0.4871,1.0000
366,0.2189,-0.0355,1.0316,0.2188,0.0541,1.0000,-0.1930,0.0792,1.0301,-0.2812,0.0541,1.0000,-0.0108,-0.4652,1.0309,-0.0312,-0.3789,1.0000,0.0590,0.4809,1.0308,-0.0312,0.4871,1.0000,0.5342,-0.4454,1.0313,0.4688,-0.3789,1.0000,-0.5746,-0.4566,1.0323,-0.5312,-0.3789,1.0000,0.7299,-0.0345,1.0308,0.7188,0.0541,1.0000,-0.5441,0.3999,1.0308,-0.5312,0.4871,1.0000
367,0.2184,-0.0356,1.0316,0.2188,0.0541,1.0000,-0.1928,0.0785,1.0303,-0.2812,0.0541,1.0000,-0.0113,-0.4654,1.0309,-0.0312,-0.3789,1.0000,0.0589,0.4802,1.0310,-0.0312,0.4871,1.0000,0.5336,-0.4460,1.0313,0.4688,-0.3789,1.0000,-0.5750,-0.4564,1.0323,-0.5312,-0.3789,1.0000,0.7293,-0.0346,1.0308,0.7188,0.0541,1.0000,-0.5446,0.4001,1.0309,-0.5312,0.4871,1.0000
368,0.2178,-0.0357,1.0317,0.2188,0.0541,1.0000,-0.1927,0.0778,1.0303,-0.2812,0.0541,1.0000,-0.0118,-0.4656,1.0310,-0.0312,-0.3789,1.0000,0.0588,0.4795,1.0311,-0.0312,0.4871,1.0000,0.5331,-0.4464,1.0313,0.4688,-0.3789,1.0000,-0.5754,-0.4562,1.0323,-0.5312,-0.3789,1.0000,0.7287,-0.0347,1.0310,0.7188,0.0541,1.0000,-0.5451,0.4002,1.0308,-0.5312,0.4871,1.0000
